sample_group	scientific_name	latitude_wgs84	longitude_wgs84	etrs_tm35fin_easting_m	etrs_tm35fin_northing_m	coordinate_accuracy_m	temp_mean_7d	temp_mean_14d	temp_mean_30d	temp_min_7d	temp_max_7d	rain_mean_7d	rain_mean_14d	rain_mean_30d	rainy_days_14d	event_year	event_month	day_of_year	Has Boletus edulis	longitude_partition
boletus_edulis	Boletus edulis	60.214967	24.785226	377282.83	6677410.844	1	18.7714	17.9929	17.8533	11.6	26.2	0.6588	1.6571	2.4942	6	2009	8	223	1	3
boletus_edulis	Boletus edulis	61.10345	24.7853	380621.692	6776330.489	292	15.3914	15.6309	15.5432	9.4257	26.2167	3.2357	2.1843	4.3126	7	2020	7	207	1	3
boletus_edulis	Boletus edulis	60.253384	24.787594	377557.435	6681683.393	1	16.7497	16.7667	15.7394	8.4994	28.7384	5.3404	4.3543	3.8656	8	2025	7	193	1	3
boletus_edulis	Boletus edulis	60.597005	24.787715	378849.447	6719939.301	1	16.5644	16.6955	16.8517	6.2011	26.9484	0.9643	0.4821	2.1657	3	2024	8	239	1	3
other_agaricoid	Chondrostereum purpureum	60.20359	24.78817	377403.456	6676138.781	31	7.4235	6.2016	7.2656	0.8837	11.1612	7.8246	4.7393	3.1423	11	2025	10	304	0	3
boletus_edulis	Boletus edulis	60.22387	24.789536	377554.785	6678394.004	1000	14.5571	15.3714	15.9667	9.1	20.9	2.6993	5.1662	4.4144	9	2011	9	251	1	3
other_agaricoid	Crucibulum laeve	60.1575	24.79028	377348.603	6671003.714	10	0.7595	-0.2835	1.0071	-8.6695	5.3725	4.3772	3.8133	2.7674	9	2024	12	357	0	3
boletus_edulis	Boletus edulis	60.25677	24.79072	377743.022	6682054.559	357	14.9148	15.2889	16.1162	7.7333	20.7221	2.8702	7.9818	4.6099	10	2023	9	249	1	3
boletus_edulis	Boletus edulis	60.25623	24.7912	377767.564	6681993.551	357	19.089	17.8295	17.404	11.6273	30.079	2.1315	3.9993	2.4851	10	2023	8	221	1	3
boletus_edulis	Boletus edulis	62.407453	24.791595	385893.57	6921521.453	1	14.232	14.5879	14.1952	6.1015	20.5826	1.2845	2.4776	2.593	13	2019	8	238	1	3
boletus_edulis	Boletus edulis	60.24966	24.79328	377858.169	6681258.261	12	16.6645	16.4408	17.4086	10.3274	25.5508	6.2147	4.8304	3.4956	11	2021	8	229	1	3
other_agaricoid	Lactarius flexuosus	60.214518	24.793322	377729.632	6677345.832	1	18.7857	18.0071	17.8667	11.9	26.2	0.6526	1.6657	2.5351	6	2009	8	223	0	3
boletus_edulis	Boletus edulis	60.24985	24.79382	377888.758	6681278.414	12	16.6645	16.4408	17.4086	10.3274	25.5508	6.2147	4.8304	3.4956	11	2021	8	229	1	3
boletus_edulis	Boletus edulis	60.216047	24.793997	377772.715	6677514.804	100	18.1429	17.6786	17.5267	10.7	24.8	5.3988	3.4003	2.9824	7	2011	8	240	1	3
boletus_edulis	Boletus edulis	60.230801	24.79414	377835.552	6679157.098	1	14.2286	12.3	14.2633	8.1	19.9	0.2787	0.506	1.9015	9	2010	9	255	1	3
boletus_edulis	Boletus edulis	61.145592	24.795466	381327.694	6781004.184	100	14.2143	16.2786	18.6233	3.4	21.9	3.5101	1.9649	2.2214	6	2010	8	237	1	3
other_agaricoid	Cortinarius caperatus	63.48782	24.79738	390313.697	7041829.52	970	16.7696	18.5059	17.4812	13.4019	23.8165	5.8272	3.4985	3.4994	11	2024	8	216	0	3
other_agaricoid	Tricholoma portentosum	60.297449	24.799198	378363.204	6686567.698	1000	5.8918	5.5715	6.0142	-3.2351	12.4094	3.4242	3.9586	2.9379	12	2019	10	292	0	3
other_agaricoid	Cortinarius rubellus	63.48871	24.79974	390434.594	7041924.602	970	16.7696	18.5059	17.4812	13.4019	23.8165	5.8272	3.4985	3.4994	11	2024	8	216	0	3
other_agaricoid	Lactarius fuliginosus	60.299321	24.799758	378401.103	6686775.077	1	14.5296	14.9842	15.8919	4.4638	20.8133	0.0	7.5139	4.3069	7	2023	9	252	0	3
boletus_edulis	Boletus edulis	60.24302	24.80236	378335.993	6680502.253	25	16.716	16.477	17.4471	10.2922	25.5228	6.034	4.7832	3.4577	11	2021	8	229	1	3
boletus_edulis	Boletus edulis	60.25867	24.80399	378484.216	6682241.57	119	15.2244	15.2994	15.995	4.9164	22.1121	0.1994	2.927	4.3301	6	2023	9	255	1	3
boletus_edulis	Boletus edulis	60.27893	24.80605	378673.214	6684493.339	151	13.296	14.1303	15.5105	7.9899	21.0992	7.7073	8.5682	5.9163	10	2021	8	241	1	3
other_agaricoid	Clitocybe nebularis	60.172559	24.807855	378379.539	6672647.711	1	8.4317	8.9375	10.417	4.4329	10.93	9.8208	8.2992	4.8532	10	2017	10	284	0	3
boletus_edulis	Boletus edulis	60.18939	24.81033	378578.978	6674516.945	145	17.4662	16.2873	15.0437	11.1618	22.5808	0.0835	1.0596	0.739	5	2025	9	254	1	3
other_agaricoid	Lactarius lilacinus	60.621972	24.810646	380197.483	6722676.991	1	10.3253	11.322	13.3556	3.0325	16.6317	0.9009	1.5052	1.3093	5	2017	9	251	0	3
other_agaricoid	Cortinarius rubellus	60.21091	24.81136	378715.534	6676910.873	100	2.9613	5.0166	9.2024	-1.935	10.3993	0.1841	3.8372	4.5381	9	2023	10	294	0	3
other_agaricoid	Russula claroflava	64.430301	24.81146	394619.068	7146781.032	1000	15.3891	15.5909	15.5556	6.3416	23.62	3.7303	3.0811	4.2138	7	2016	7	203	0	3
other_agaricoid	Ampulloclitocybe clavipes	60.72286	24.812046	380648.216	6733906.991	1000	13.085	13.1194	15.0818	3.2876	18.9008	3.1873	2.7354	2.1307	9	2020	9	249	0	3
other_agaricoid	Amanita citrina	60.287278	24.814242	379156.932	6685407.693	1	15.4423	14.0141	14.3193	8.4918	22.6822	0.5072	1.4565	1.2373	7	2025	9	249	0	3
other_agaricoid	Hygrocybe conica	60.171832	24.814933	378769.451	6672553.758	1	6.9268	9.0322	13.0649	0.0348	12.4901	0.9258	2.5973	2.5466	10	2019	9	268	0	3
other_agaricoid	Amanita muscaria	60.226444	24.816205	379041.193	6678631.387	10	12.7	12.1	13.4567	4.7	17.7	6.9266	4.1059	3.792	12	2012	9	263	0	3
other_agaricoid	Macrolepiota procera	60.226444	24.816205	379041.193	6678631.387	10	12.7	12.1	13.4567	4.7	17.7	6.9266	4.1059	3.792	12	2012	9	263	0	3
other_agaricoid	Amanita muscaria	60.23778	24.81738	379148.012	6679891.279	100	10.9806	11.5852	12.8603	3.1497	17.8506	0.1458	3.2756	3.9367	6	2020	9	265	0	3
other_agaricoid	Russula aeruginea	60.75697	24.81926	381167.801	6737691.644	10	11.071	10.3503	11.7636	3.4277	19.4474	1.7977	1.3017	3.2427	8	2021	9	258	0	3
boletus_edulis	Boletus edulis	60.174582	24.822344	379190.624	6672846.332	1	15.6904	15.7732	16.7638	10.9495	20.6066	0.359	2.0652	1.83	4	2018	9	248	1	3
boletus_edulis	Boletus edulis	60.20022	24.822834	379311.951	6675699.721	1	18.9035	18.9099	18.6952	13.442	24.4579	2.0156	2.0151	1.825	8	2024	7	203	1	3
other_agaricoid	Marasmius rotula	60.2026	24.823267	379344.688	6675963.896	1000	13.8738	14.6894	14.2549	7.694	19.841	3.827	3.7042	3.1232	10	2025	6	179	0	3
other_agaricoid	Lepista nuda	60.17674	24.82356	379265.988	6673084.358	1	8.1151	8.1936	9.399	0.3837	14.5276	4.2866	7.0708	4.9469	12	2017	10	291	0	3
other_agaricoid	Gymnopus confluens	60.200383	24.824168	379386.48	6675715.429	1	18.9035	18.9099	18.6952	13.442	24.4579	2.0156	2.0151	1.825	8	2024	7	203	0	3
boletus_edulis	Boletus edulis	60.176257	24.824307	379305.644	6673029.22	1	15.8561	16.2278	18.2707	10.4745	21.8327	3.7714	3.4658	1.7955	5	2018	8	241	1	3
boletus_edulis	Boletus edulis	61.25931	24.82467	383320.849	6793613.462	24	19.0543	16.0795	17.1579	10.091	25.81	1.1443	2.769	3.5556	7	2020	7	203	1	3
other_agaricoid	Kuehneromyces mutabilis	60.20294	24.82557	379473.558	6675997.541	10	13.4377	14.85	14.2497	7.694	19.841	4.341	3.5099	3.0325	9	2025	6	178	0	3
boletus_edulis	Boletus edulis	60.32766	24.82563	379934.665	6689882.694	100	15.1133	15.4676	16.6777	9.5953	21.0003	12.3135	8.2175	4.5894	13	2023	9	246	1	3
boletus_edulis	Boletus edulis	60.23753	24.82601	379624.823	6679847.671	10	15.3598	15.6267	16.6739	7.6571	21.0838	5.6757	8.1615	4.462	12	2023	9	247	1	3
boletus_edulis	Boletus edulis	60.16805	24.826215	379381.376	6672112.047	1000	14.4674	15.5981	15.925	6.7187	19.2654	6.2753	3.1733	3.1736	7	2018	9	259	1	3
other_agaricoid	Coprinellus micaceus	60.18787	24.82766	379534.153	6674315.975	10	12.4511	11.2597	9.5069	3.1919	22.2507	0.67	0.7846	0.5476	4	2026	5	140	0	3
boletus_edulis	Boletus edulis	60.298374	24.831743	380164.89	6686611.096	1000	15.7101	16.4365	19.3616	9.1019	24.5562	1.1172	3.4548	2.5299	9	2025	8	229	1	3
other_agaricoid	Tapinella atrotomentosa	60.22418	24.83275	379949.107	6678349.123	10	17.659	17.1445	17.3392	9.405	27.4475	1.0698	1.2014	1.6336	6	2020	8	226	0	3
boletus_edulis	Boletus edulis	60.32362	24.83302	380327.843	6689419.475	100	11.867	12.8467	14.6116	5.9559	17.5634	6.6778	5.7746	4.5352	10	2020	9	257	1	3
boletus_edulis	Boletus edulis	61.85651	24.83631	386154.179	6860091.172	10	14.32	14.5121	15.5	6.8016	19.4881	3.6167	6.3507	3.33	11	2023	9	249	1	3
boletus_edulis	Boletus edulis	64.26461	24.83746	395242.39	7128282.075	899	15.9681	16.1503	14.6361	9.3421	24.7991	5.144	5.0638	4.4027	11	2020	7	213	1	3
other_agaricoid	Clitocybe odora	60.723722	24.840404	382197.903	6733951.761	1000	14.3905	12.8616	13.9824	5.7201	21.6952	1.3403	1.8648	2.0338	6	2023	9	270	0	3
other_agaricoid	Agaricus sylvaticus	60.723722	24.840404	382197.903	6733951.761	1000	14.3905	12.8616	13.9824	5.7201	21.6952	1.3403	1.8648	2.0338	6	2023	9	270	0	3
other_agaricoid	Echinoderma asperum	60.21209	24.84044	380330.925	6676989.163	21	17.7865	16.5063	15.2362	11.2278	23.6271	0.3004	1.1977	0.7857	9	2025	9	254	0	3
boletus_edulis	Boletus edulis	60.26022	24.84295	380645.182	6682343.01	10	17.0701	17.3659	17.5364	9.0533	25.0106	0.2	1.1976	0.985	8	2026	8	220	1	3
boletus_edulis	Boletus edulis	60.750351	24.843182	382446.811	6736911.626	1000	14.8595	15.2529	17.6921	5.2958	24.4395	1.5263	2.2116	1.728	7	2018	8	239	1	3
boletus_edulis	Boletus edulis	60.448519	24.845024	381445.511	6703303.246	1	15.0934	15.1831	16.3464	9.361	22.21	0.2626	1.5202	2.0885	6	2018	9	246	1	3
other_agaricoid	Lacrymaria lacrymabunda	60.21219	24.84659	380672.001	6676989.161	168	14.1422	13.267	15.4761	6.3323	18.7905	1.8822	1.2137	2.4816	4	2025	9	244	0	3
other_agaricoid	Thaxterogaster variegatus	62.044518	24.848276	387477.839	6881006.15	1000	15.0547	14.1664	14.4533	6.8799	21.4049	0.1269	1.3407	3.9224	5	2023	9	257	0	3
other_agaricoid	Gomphidius roseus	60.722028	24.848468	382631.491	6733748.714	1	12.9137	11.5431	11.7564	2.2043	21.643	0.0515	0.3225	2.3238	5	2020	9	270	0	3
other_agaricoid	Typhula micans	60.723266	24.848684	382647.788	6733886.166	1	14.499	14.6788	15.3072	4.2651	22.05	0.0	5.1071	3.6988	6	2023	9	253	0	3
boletus_edulis	Boletus edulis	60.723129	24.848901	382659.122	6733870.524	1	14.9969	14.3917	16.7893	7.1132	25.4914	3.4231	4.5911	3.8318	10	2020	7	199	1	3
other_agaricoid	Mycena plumipes	60.72294	24.849022	382665.031	6733849.265	1	3.3491	3.586	2.4577	-1.6675	12.4129	2.2438	1.9165	1.1341	8	2020	4	111	0	3
boletus_edulis	Boletus edulis	60.21582	24.85607	381210.327	6677376.195	15	15.693	14.4565	14.8898	9.2748	21.963	0.6213	1.4239	1.2738	7	2025	9	249	1	3
other_agaricoid	Amanita fulva	60.21606	24.85637	381227.814	6677402.375	15	13.9749	14.3457	15.7138	8.4157	21.261	7.2099	7.659	5.3648	8	2021	8	242	0	3
boletus_edulis	Boletus edulis	60.31607	24.86153	381874.672	6688527.497	100	13.2532	14.1275	15.5094	8.0317	20.936	7.6448	8.3108	5.8097	10	2021	8	241	1	3
other_agaricoid	Coprinellus micaceus	60.19888	24.86363	381568.054	6675476.647	10	15.5271	15.6375	15.924	7.5991	20.8172	1.8746	1.3966	1.9659	6	2026	9	248	0	3
boletus_edulis	Boletus edulis	60.263025	24.863882	381813.24	6682617.612	1	15.9735	16.42	18.7051	6.9112	24.3619	3.7103	3.4308	1.9432	7	2018	8	240	1	3
boletus_edulis	Boletus edulis	60.733816	24.866093	383635.381	6735029.816	100	16.3775	16.5985	17.6929	7.0912	25.0396	0.4913	2.3726	2.7755	6	2024	8	231	1	3
other_agaricoid	Clitocybe nebularis	60.156577	24.867527	381631.893	6670759.995	1000	2.5805	4.5525	3.3932	-4.8889	8.055	3.5717	3.0398	2.1793	8	2023	11	320	0	3
boletus_edulis	Boletus edulis	60.23654	24.87112	382118.446	6679656.014	20	15.5473	15.9511	17.0777	9.9457	21.1724	12.3309	8.1651	4.3708	13	2023	9	246	1	3
other_agaricoid	Schizophyllum commune	60.25328	24.87671	382487.894	6681509.757	10	5.2738	3.1707	1.0222	-1.4428	15.8637	4.9964	2.9561	2.1752	6	2024	4	93	0	3
boletus_edulis	Boletus edulis	60.64809	24.87747	383947.17	6725465.011	137	14.5806	16.5068	15.2096	7.2991	23.8391	2.4808	1.4769	4.5812	7	2020	7	210	1	3
boletus_edulis	Boletus edulis	60.14673	24.87763	382157.316	6669645.646	12	10.142	9.9944	13.0787	5.0652	14.2758	2.009	1.0045	2.9155	2	2025	10	280	1	3
boletus_edulis	Boletus edulis	60.23394	24.8787	382528.765	6679353.032	10	12.5625	14.3395	17.5167	4.4945	22.0242	0.5456	0.9733	2.6221	4	2025	8	236	1	3
boletus_edulis	Boletus edulis	60.1803	24.88211	382525.9	6673375.079	100	17.9335	18.5957	17.6802	10.3884	24.2159	1.6457	1.652	2.738	5	2023	8	228	1	3
boletus_edulis	Boletus edulis	60.22005	24.88233	382680.103	6677800.159	10	15.5776	14.2734	14.6809	9.1555	22.0184	0.6567	1.4346	1.2644	7	2025	9	249	1	3
other_agaricoid	Lactarius aurantiacus	60.23572	24.88242	382741.081	6679544.588	20	17.5198	17.0103	17.0309	12.4543	24.114	7.1836	4.7703	3.0226	10	2023	8	217	0	3
other_agaricoid	Agaricus arvensis	60.15889	24.88267	382480.506	6670990.46	44	18.0255	16.7945	15.4636	12.5229	24.0943	0.1222	0.3253	1.276	2	2019	6	174	0	3
boletus_edulis	Boletus edulis	60.14612	24.88441	382531.507	6669565.655	10	12.2067	12.8284	15.2401	4.2742	18.7895	6.0362	3.0181	2.9017	4	2024	10	275	1	3
boletus_edulis	Boletus edulis	64.26523	24.88496	397545.021	7128273.749	596	17.247	15.9593	17.3245	7.0423	28.1215	3.0687	2.325	1.858	13	2022	7	208	1	3
other_agaricoid	Amanita muscaria	60.16319	24.88497	382623.471	6671465.098	19	17.5308	16.9796	17.1507	11.0052	24.3436	1.433	1.729	3.2163	5	2020	7	206	0	3
boletus_edulis	Boletus edulis	60.89462	24.88701	385352.456	6752897.126	21	15.1798	14.5846	15.0459	9.3238	22.0704	0.4718	1.336	3.5531	5	2023	9	257	1	3
boletus_edulis	Boletus edulis	60.21629	24.88796	382978.537	6677371.552	48	15.6758	18.4282	18.6626	12.6728	19.7694	5.4685	5.3286	3.333	8	2020	7	189	1	3
other_agaricoid	Coprinellus micaceus	60.21668	24.88876	383024.242	6677413.554	10	15.6758	18.4282	18.6626	12.6728	19.7694	5.4685	5.3286	3.333	8	2020	7	189	0	3
boletus_edulis	Boletus edulis	60.26288	24.89027	383272.377	6682554.487	300	15.6797	16.7534	16.8453	6.5484	23.8839	6.4534	3.2267	2.6263	6	2024	9	260	1	3
boletus_edulis	Boletus edulis	60.68348	24.89193	384864.052	6729379.878	11	17.5867	16.8339	16.5663	5.7962	27.9268	0.7937	0.7033	1.9829	7	2022	8	218	1	3
boletus_edulis	Boletus edulis	60.192749	24.892964	383172.05	6674741.799	1000	12.1509	12.8927	14.0228	3.2158	19.632	0.0401	0.1528	4.3431	4	2021	9	253	1	3
other_agaricoid	Xeromphalina campanella	60.64243	24.89668	384977.09	6724801.06	100	13.6698	14.9655	16.2411	7.3365	21.0717	4.992	5.7425	4.5461	12	2021	8	235	0	3
boletus_edulis	Boletus edulis	60.27367	24.89966	383830.048	6683739.206	540	15.2819	16.481	17.3271	9.1063	21.38	9.7734	6.644	4.7738	13	2021	8	233	1	3
boletus_edulis	Boletus edulis	60.27235	24.90238	383975.783	6683587.457	100	17.6801	16.8545	18.2315	10.0706	25.6632	3.5145	2.8364	2.5696	10	2021	8	226	1	3
boletus_edulis	Boletus edulis	61.3175	24.90306	387732.534	6799955.392	100	16.0462	17.1016	19.9214	7.3334	24.3589	0.6369	0.8981	1.0707	9	2018	8	231	1	3
boletus_edulis	Boletus edulis	60.767679	24.905083	385881.389	6738731.71	1	15.5376	15.8214	18.7669	5.393	24.6231	2.8541	2.2639	1.3911	8	2018	8	235	1	3
other_agaricoid	Tricholoma imbricatum	60.77697	24.905167	385918.985	6739766.04	1	8.4977	8.6632	10.035	1.8667	18.2274	0.1252	0.1666	1.5809	7	2017	9	273	0	3
boletus_edulis	Boletus edulis	60.34809	24.90522	384400.78	6692014.984	10	12.4086	13.0098	14.2182	6.3827	18.5631	3.898	5.6522	4.5875	11	2020	9	260	1	3
other_agaricoid	Chlorophyllum olivieri	60.26582	24.90577	384140.163	6682854.485	100	14.1833	14.5118	14.6312	4.5545	19.3267	1.2619	2.5167	2.1503	9	2023	10	274	0	3
other_agaricoid	Amanita rubescens	60.26756	24.90593	384155.164	6683047.926	100	17.4351	17.2053	17.6757	9.1602	25.9211	1.4642	1.6604	1.9881	8	2023	7	202	0	3
boletus_edulis	Boletus edulis	60.21103	24.90669	383997.495	6676752.876	32	17.3943	16.4815	14.949	12.6392	23.2388	2.967	1.8989	1.4691	8	2025	9	256	1	3
boletus_edulis	Boletus edulis	60.21134	24.90689	384009.67	6676787.038	10	16.4375	15.6855	17.7772	8.0009	26.1717	3.246	4.2964	3.5443	10	2020	7	199	1	3
boletus_edulis	Boletus edulis	60.21136	24.90728	384031.348	6676788.579	16	16.4375	15.6855	17.7772	8.0009	26.1717	3.246	4.2964	3.5443	10	2020	7	199	1	3
boletus_edulis	Boletus edulis	60.21118	24.90734	384034.037	6676768.434	10	14.6107	15.3846	18.0955	10.1973	19.9179	3.1144	6.2677	3.7312	12	2020	7	194	1	3
boletus_edulis	Boletus edulis	60.21123	24.90739	384036.983	6676773.912	10	14.6107	15.3846	18.0955	10.1973	19.9179	3.1144	6.2677	3.7312	12	2020	7	194	1	3
other_agaricoid	Lactarius pubescens	60.24729	24.91182	384409.483	6680780.846	10	15.4393	15.8316	17.0008	9.8103	21.0481	12.2164	8.1133	4.3206	13	2023	9	246	0	3
boletus_edulis	Boletus edulis	60.15888	24.91298	384162.407	6670935.795	16	15.3299	15.6086	16.7753	10.639	21.2105	3.7474	2.4619	1.6921	7	2026	8	235	1	3
other_agaricoid	Lycoperdon pratense	60.16797	24.91398	384249.875	6671946.06	10	16.8936	17.1608	17.6353	13.3194	20.6793	9.53	5.4413	4.37	10	2023	8	241	0	3
other_agaricoid	Tapinella atrotomentosa	60.21624	24.91429	384436.895	6677319.593	10	23.2786	22.5924	20.3743	15.9682	29.6795	0.3126	0.5495	2.2501	5	2025	7	211	0	3
boletus_edulis	Boletus edulis	60.670231	24.914988	386076.29	6727864.535	1	15.0	14.781	14.8251	8.5496	24.6077	2.8942	1.5876	2.0288	5	2018	9	256	1	3
boletus_edulis	Boletus edulis	60.500653	24.915092	385483.233	6708983.633	1000	15.2752	15.6995	18.1248	6.1049	24.3361	2.7638	3.0639	2.2098	8	2018	8	239	1	3
boletus_edulis	Boletus edulis	60.21303	24.915299	384481.497	6676960.445	1	17.0948	17.676	17.4467	8.9334	26.9106	0.8071	1.0318	1.6844	5	2020	8	229	1	3
boletus_edulis	Boletus edulis	60.195072	24.915433	384425.769	6674960.876	1	12.995	13.2248	14.7701	4.033	19.557	0.6049	3.7493	2.6774	11	2018	9	267	1	3
boletus_edulis	Boletus edulis	60.22647	24.91617	384577.006	6678455.251	29	16.4001	17.3192	17.5524	9.261	21.6292	1.0068	1.0975	2.7929	10	2023	8	238	1	3
other_agaricoid	Stropharia aeruginosa	60.2608	24.9167	384727.058	6682276.438	10	9.9162	8.7587	9.778	1.5919	14.3962	0.1136	1.8218	1.4313	5	2021	10	277	0	3
other_agaricoid	Pholiota flammans	60.196163	24.916793	384504.988	6675079.961	1	16.6203	17.2877	16.4694	10.986	22.1695	5.7695	4.993	3.0109	9	2017	8	222	0	3
boletus_edulis	Boletus edulis	60.19611	24.91683	384506.852	6675073.996	25	16.4863	16.8325	17.4408	12.4345	20.9826	9.7476	5.547	4.4868	11	2023	8	241	1	3
other_agaricoid	Armillaria borealis	60.18134	24.91705	384467.154	6673429.212	10	10.1717	11.5748	12.5447	4.8856	15.4918	1.9922	1.2153	2.8124	7	2021	9	261	0	3
boletus_edulis	Boletus edulis	60.2175	24.9181	384652.374	6677453.209	32	16.6462	18.1524	20.5536	9.5961	23.2295	2.0625	5.0971	2.6351	9	2025	8	226	1	3
boletus_edulis	Boletus edulis	60.27011	24.91812	384838.33	6683310.486	100	16.3668	16.8125	17.5383	11.6375	25.6862	11.2569	7.022	4.5416	12	2021	8	231	1	3
boletus_edulis	Boletus edulis	60.22169	24.91881	384706.417	6677918.459	275	18.9551	16.6705	17.6974	8.3464	26.2111	0.0002	2.7074	3.6777	7	2020	7	202	1	3
other_agaricoid	Amanita muscaria	60.22411	24.91917	384734.852	6678187.259	100	7.4217	8.5349	10.7574	0.0146	13.1546	3.283	2.6905	1.4527	6	2021	9	268	0	3
other_agaricoid	Lactarius rufus	60.19875	24.92043	384715.657	6675361.625	39	14.3616	14.9734	15.2477	7.9795	20.0544	1.0477	1.498	1.9204	5	2026	9	249	0	3
boletus_edulis	Boletus edulis	60.19171	24.92205	384780.768	6674575.005	10	15.8062	15.6785	16.1417	6.1881	21.2932	2.9557	1.4855	4.7038	4	2023	9	259	1	3
boletus_edulis	Boletus edulis	60.22445	24.92233	384911.05	6678219.598	20	16.7268	17.2229	17.2725	10.4443	22.5642	1.2235	1.1877	2.0603	7	2023	7	208	1	3
other_agaricoid	Psathyrella candolleana	60.226137	24.922437	384922.889	6678407.233	1	15.526	14.6341	14.6572	9.0854	25.8595	2.7825	4.58	3.654	9	2025	7	182	0	3
other_agaricoid	Laccaria bicolor	61.29592	24.92341	388745.358	6797517.635	90	16.2453	15.9955	15.3875	8.4803	22.9137	2.4403	2.9764	3.1099	8	2020	8	214	0	3
other_agaricoid	Pleurotus pulmonarius	60.223718	24.923519	384974.333	6678136.028	1000	16.8711	17.1333	17.129	10.8952	22.8715	0.4081	1.0323	2.7577	6	2017	8	234	0	3
other_agaricoid	Agaricus sylvaticus	60.223189	24.923637	384979.015	6678076.927	1	5.6082	6.0081	7.0099	-0.9368	12.2093	4.895	3.6868	2.878	11	2019	10	285	0	3
other_agaricoid	Bolbitius titubans	60.22443	24.92385	384995.159	6678214.722	20	15.6464	17.39	18.4619	7.5968	22.5602	2.5768	3.2273	1.5863	7	2023	7	191	0	3
other_agaricoid	Panellus mitis	60.262111	24.924949	385187.982	6682408.014	1	3.5925	3.4916	2.8529	-1.5714	8.1185	4.6885	2.5386	2.6474	13	2017	11	318	0	3
boletus_edulis	Boletus edulis	60.22299	24.924968	385052.033	6678052.452	10	16.0855	17.1648	17.5338	9.7422	21.4984	0.9036	0.8331	2.7131	8	2023	8	236	1	3
other_agaricoid	Pleuroflammula tuberculosa	60.264237	24.925513	385226.625	6682643.731	100	11.8857	13.3571	12.7967	4.9	16.4	5.5889	2.899	2.6956	9	2010	9	263	0	3
other_agaricoid	Kuehneromyces mutabilis	60.2327	24.92714	385206.289	6679129.731	10	17.818	17.8012	17.835	11.1499	26.934	0.8702	0.4351	1.865	2	2024	8	240	0	3
boletus_edulis	Boletus edulis	60.2512	24.9272	385274.327	6681189.321	100	16.2735	17.815	16.4403	9.5647	23.2768	4.4928	2.2488	4.9211	7	2020	7	211	1	3
other_agaricoid	Amanita muscaria	60.25823	24.92758	385319.946	6681971.346	10	15.9406	16.1698	17.3105	10.024	21.4224	13.0459	7.0097	5.1236	12	2023	8	242	0	3
other_agaricoid	Amanita fulva	60.25787	24.92773	385326.985	6681931.005	22	14.716	15.4785	18.281	8.4039	20.548	4.1012	8.2049	4.5214	13	2020	7	194	0	3
other_agaricoid	Xeromphalina campanella	60.25773	24.92845	385366.329	6681914.167	10	20.1406	18.2007	16.5083	8.3344	29.3592	0.7414	4.2095	4.2996	10	2025	7	196	0	3
other_agaricoid	Mycena plumipes	60.266033	24.929546	385455.983	6682836.679	1000	3.9196	5.7704	4.9626	-0.2886	13.5907	3.0796	1.5398	1.8003	5	2021	4	117	0	3
boletus_edulis	Boletus edulis	60.28782	24.93041	385579.895	6685260.846	100	17.0203	17.1348	16.3868	8.0142	25.4711	5.486	4.0018	3.0368	9	2019	8	240	1	3
other_agaricoid	Agaricus sylvicola	60.270446	24.933725	385702.521	6683320.754	1000	8.7143	7.95	10.5233	4.3	13.1	0.0	0.0	1.8097	0	2010	10	282	0	3
other_agaricoid	Hygrophoropsis aurantiaca	60.27254	24.93397	385723.374	6683553.466	13	12.7849	12.342	14.8399	2.4427	19.8737	8.6115	4.3611	3.9204	6	2024	9	273	0	3
other_agaricoid	Coprinellus disseminatus	60.18345	24.935774	385512.817	6673631.511	1	17.6849	17.7903	18.0579	12.4468	25.2227	0.5527	1.6248	1.3921	4	2024	9	251	0	3
other_agaricoid	Russula roseipes	66.212531	24.936041	407117.771	7345130.724	1000	16.1408	15.9456	15.7044	4.6735	25.7708	1.1171	1.1141	2.5126	7	2020	8	222	0	3
other_agaricoid	Cuphophyllus virgineus	60.182199	24.93746	385601.954	6673489.309	1	9.4755	8.6571	10.2793	4.0368	15.3468	0.7033	1.4723	1.2821	5	2021	9	273	0	3
other_agaricoid	Aspropaxillus giganteus	60.17834	24.93791	385613.487	6673058.89	18	12.2935	14.1759	17.0368	6.6208	18.5506	0.3868	0.4445	2.2501	3	2025	8	239	0	3
other_agaricoid	Langermannia gigantea	60.20766	24.93944	385800.249	6676320.57	100	8.1799	11.5692	14.3984	0.1298	13.5754	1.9618	2.909	2.3137	12	2019	9	264	0	3
