sample_group	scientific_name	event_datetime	latitude_wgs84	longitude_wgs84	etrs_tm35fin_easting_m	etrs_tm35fin_northing_m	coordinate_accuracy_m
boletus_edulis	Boletus edulis	2021-08-05T20:53/2021-08-05	61.658951	23.462506	312713.238	6841278.876	1
boletus_edulis	Boletus edulis	2021-08-05/2021-08-05	60.203487	22.941671	275122.631	6680989.022	1000
boletus_edulis	Boletus edulis	2021-08-06T13:34/2021-08-06T13:34	63.090072	23.106964	303504.91	7001580.794	1
boletus_edulis	Boletus edulis	2021-08-06T21:17/2021-08-06	61.658704	23.473751	313306.681	6841219.071	1
boletus_edulis	Boletus edulis	2021-08-06T20:57/2021-08-06	61.65818	23.476641	313456.423	6841152.471	1
boletus_edulis	Boletus edulis	2021-08-08/2021-08-08	62.320228	26.348105	466214.838	6910024.904	1000
boletus_edulis	Boletus edulis	2021-08-08/2021-08-08	60.976123	25.561591	422148.384	6760982.4	1
boletus_edulis	Boletus edulis	2021-08-08T16:38/2021-08-08	61.519995	23.877674	333938.799	6824687.602	1
boletus_edulis	Boletus edulis	2021-08-09/2021-08-09	65.15495	25.39343	424685.038	7226681.902	1
boletus_edulis	Boletus edulis	2021-08-09/2021-08-09	65.284369	28.367788	563809.882	7240839.469	1000
boletus_edulis	Boletus edulis	2021-08-08/2021-08-08	60.267834	23.003099	278957.757	6687938.796	1000
boletus_edulis	Boletus edulis	2021-08-10/2021-08-10	60.526659	25.116205	396610.416	6711546.233	1
boletus_edulis	Boletus edulis	2021-08-11/2021-08-11	60.536992	24.398655	357286.171	6714038.691	1000
boletus_edulis	Boletus edulis	2021-08-11/2021-08-11	62.046904	23.936175	339814.724	6883189.804	1000
boletus_edulis	Boletus edulis	2021-08-12/2021-08-12	60.525878	24.47157	361237.476	6712645.507	1000
boletus_edulis	Boletus edulis	2021-08-11/2021-08-11	62.043547	26.144231	455242.064	6879326.596	100
boletus_edulis	Boletus edulis	2021-08-12/2021-08-12	62.053846	23.943222	340219.416	6883945.148	100
boletus_edulis	Boletus edulis	2021-08-14T13:31/2021-08-14	60.177373	23.397327	300194.467	6676617.615	100
boletus_edulis	Boletus edulis	2021-08-15/2021-08-15	60.381404	25.697916	428213.528	6694597.677	1
boletus_edulis	Boletus edulis	2021-08-16/2021-08-16	59.936815	23.188014	287049.245	6650508.864	1000
boletus_edulis	Boletus edulis	2021-08-16T13:46/2021-08-16	60.380996	22.341081	243274.945	6702924.271	1
boletus_edulis	Boletus edulis	2021-08-16T20:40/2021-08-16	62.244972	25.663981	430589.021	6902186.959	1
boletus_edulis	Boletus edulis	2021-08-17/2021-08-17	59.89385	23.187573	286749.033	6645730.706	1000
boletus_edulis	Boletus edulis	2021-08-18/2021-08-18	61.220411	26.063357	449693.479	6787698.544	1000
boletus_edulis	Boletus edulis	2021-08-18/2021-08-18	65.284369	28.367788	563809.882	7240839.469	1000
boletus_edulis	Boletus edulis	2021-08-18T16:20/2021-08-18	60.394565	22.402383	246754.667	6704195.547	1
boletus_edulis	Boletus edulis	2021-08-19/2021-08-19	65.284369	28.367788	563809.882	7240839.469	1000
boletus_edulis	Boletus edulis	2021-08-19T17:29/2021-08-19T17:58	61.995926	23.65359	324756.448	6878246.58	1
boletus_edulis	Boletus edulis	2021-08-18T18:21/2021-08-18T20:28	62.629004	29.867648	647058.485	6947524.129	1
boletus_edulis	Boletus edulis	2021-08-20/2021-08-20	60.542288	24.486213	362110.656	6714441.497	1000
boletus_edulis	Boletus edulis	2021-08-20/2021-08-20	60.521485	24.50256	362919.107	6712091.509	1000
boletus_edulis	Boletus edulis	2021-08-20/2021-08-20	60.523964	24.500795	362832.746	6712371.155	1000
boletus_edulis	Boletus edulis	2021-08-21T15:33/2021-08-21T16:06	63.51462	23.532477	327523.521	7047602.116	1
boletus_edulis	Boletus edulis	2021-08-20/2021-08-20	62.512669	27.739121	538060.473	6931511.898	1000
boletus_edulis	Boletus edulis	2021-08-21/2021-08-21	62.560724	27.696883	535827.743	6936841.282	1000
boletus_edulis	Boletus edulis	2021-08-21/2021-08-21	60.525122	24.476847	361523.757	6712550.23	1000
boletus_edulis	Boletus edulis	2021-08-21/2021-08-21	66.582068	25.669023	440975.131	7385420.592	1
boletus_edulis	Boletus edulis	2021-08-24/2021-08-24	61.215184	26.062435	449635.611	6787117.07	1000
boletus_edulis	Boletus edulis	2021-08-21/2021-08-21	62.03739	23.978273	341965.191	6882027.461	1000
boletus_edulis	Boletus edulis	2021-08-24/2021-08-24	60.213593	24.682613	371593.367	6677453.096	1000
boletus_edulis	Boletus edulis	2021-08-27T16:22/2021-08-27	60.842089	23.020787	283804.737	6751758.691	1
boletus_edulis	Boletus edulis	2021-08-28T14:40/2021-08-28	60.365676	22.33113	242606.304	6701259.767	1
boletus_edulis	Boletus edulis	2021-08-28/2021-08-28	60.339346	24.614322	368316.947	6691587.161	1
boletus_edulis	Boletus edulis	2021-07-26/2021-08-30	60.899499	25.439862	415357.677	6752600.186	1000
boletus_edulis	Boletus edulis	2021-09-11/2021-09-11	64.335045	28.063177	551376.881	7134779.678	1000
boletus_edulis	Boletus edulis	2021-09-04/2021-09-04	60.529166	24.560095	366107.843	6712828.104	1000
boletus_edulis	Boletus edulis	2021-09-04T17:44/2021-09-04T18:20	60.250306	25.063485	392813.021	6680860.6	1
boletus_edulis	Boletus edulis	2021-09-04/2021-09-05	62.220259	25.808099	438025.141	6899287.967	1
boletus_edulis	Boletus edulis	2021-09-07/2021-09-07	61.191259	25.688106	429475.437	6784798.462	1000
boletus_edulis	Boletus edulis	2021-09-07T18:23/2021-09-07T18:59	61.188141	25.671451	428573.129	6784469.283	1
boletus_edulis	Boletus edulis	2021-09-08/2021-09-08	61.208295	25.742807	432452.274	6786638.048	100
boletus_edulis	Boletus edulis	2021-09-08T09:58/2021-09-08T10:44	61.21043	25.731503	431849.588	6786887.563	1
boletus_edulis	Boletus edulis	2021-09-09T15:29/2021-09-09T15:32	61.239252	25.385055	413318.235	6790507.811	100
boletus_edulis	Boletus edulis	2021-09-08/2021-09-08	61.230115	25.737333	432205.134	6789073.89	1
boletus_edulis	Boletus edulis	2021-09-10/2021-09-10	66.129186	24.716545	396904.696	7336188.574	1
boletus_edulis	Boletus edulis	2021-09-10/2021-09-10	60.192749	24.892964	383172.05	6674741.799	1000
boletus_edulis	Boletus edulis	2021-09-11/2021-09-11	60.343676	25.08562	394339.793	6691220.768	1
boletus_edulis	Boletus edulis	2021-09-11/2021-09-11	60.21992	25.135978	396729.228	6677361.806	1
boletus_edulis	Boletus edulis	2021-09-11/2021-09-11	66.314461	24.638536	394162.916	7356959.185	1
boletus_edulis	Boletus edulis	2021-09-10/2021-09-10	66.058306	24.727411	397108.625	7328274.326	1
boletus_edulis	Boletus edulis	2021-09-10/2021-09-10	61.217307	25.490113	418900.005	6787929.033	100
boletus_edulis	Boletus edulis	2021-09-15/2021-09-15	66.445082	24.782167	401114.359	7371276.265	1000
boletus_edulis	Boletus edulis	2021-09-07/2021-09-07	61.185256	25.717097	431020.67	6784098.966	1000
boletus_edulis	Boletus edulis	2021-09-18/2021-09-18	62.628338	28.493789	576619.537	6945067.867	1000
boletus_edulis	Boletus edulis	2021-09-19T16:23/2021-09-19	65.10114	25.517449	430357.308	7220543.841	1
boletus_edulis	Boletus edulis	2021-09-06/2021-09-06	62.403097	26.429605	470520.0	6919216.92	100
boletus_edulis	Boletus edulis	2021-08-28/2021-09-02	60.326028	24.729606	374627.496	6689879.745	1000
boletus_edulis	Boletus edulis	2021-08-14/2021-08-14	60.32089	24.622433	368690.398	6689516.382	1000
boletus_edulis	Boletus edulis	2021-09-10/2021-09-10	66.0594	24.72544	397023.844	7328399.439	1
boletus_edulis	Boletus edulis	2021-09-05/2021-09-05	60.088685	22.486299	249041.005	6669862.98	1
boletus_edulis	Boletus edulis	2021-09-28/2021-09-28	64.911777	25.738087	440299.297	7199217.809	1000
boletus_edulis	Boletus edulis	2021-09-28/2021-09-28	60.611001	22.123607	233204.331	6729361.292	1000
boletus_edulis	Boletus edulis	2021-09-09/2021-09-09	66.161581	24.999997	409813.753	7339360.471	1
boletus_edulis	Boletus edulis	2021-09-06/2021-09-09	60.32868	24.670195	371358.132	6690289.442	1000
boletus_edulis	Boletus edulis	2017-08-08/2017-08-08	60.870197	23.090774	287790.704	6754656.821	1000
boletus_edulis	Boletus edulis	2021-08-17/2021-08-17	62.108186	30.26634	670423.143	6890527.405	1
boletus_edulis	Boletus edulis	2021-09-22/2021-09-22	66.534794	25.827554	447905.859	7380010.724	100
boletus_edulis	Boletus edulis	2021-08-13/2021-08-13	62.327426	26.433775	470661.708	6910784.987	100
boletus_edulis	Boletus edulis	2021-08-25/2021-08-26	62.237347	27.425939	522135.667	6900694.105	1000
boletus_edulis	Boletus edulis	2021-09-07/2021-09-07	62.237347	27.425939	522135.667	6900694.105	1000
boletus_edulis	Boletus edulis	2017-08-21/2017-08-21	62.43685	28.820233	593961.944	6924170.519	1
boletus_edulis	Boletus edulis	2014-09-04/2014-09-04	60.285743	25.209523	401002.005	6684578.027	1
boletus_edulis	Boletus edulis	2017-08-11/2017-08-11	60.348526	25.209924	401213.982	6691568.024	1
boletus_edulis	Boletus edulis	2017-08-24/2017-08-24	60.329904	24.504769	362232.022	6690759.966	1
boletus_edulis	Boletus edulis	2011-08-26/2011-08-26	64.035311	23.427638	325558.299	7105840.436	1
boletus_edulis	Boletus edulis	2018-09-01/2018-09-01	65.141841	25.422163	425995.292	7225187.289	100
boletus_edulis	Boletus edulis	2017-08-29/2017-08-29	64.344128	28.050508	550747.98	7135781.584	1
boletus_edulis	Boletus edulis	2022-07-30/2022-07-30	66.58327	25.69369	442071.711	7385531.453	1
boletus_edulis	Boletus edulis	2022-08-21/2022-08-21	64.462795	28.858143	589369.765	7149894.078	1
boletus_edulis	Boletus edulis	2022-08-03/2022-08-03	59.830071	23.036738	277893.464	6639132.016	100
boletus_edulis	Boletus edulis	2022-08-15/2022-08-15	66.508125	25.654454	440151.547	7377193.513	10
boletus_edulis	Boletus edulis	2022-08-21/2022-08-21	61.20054	26.089304	451056.18	6785465.611	1000
boletus_edulis	Boletus edulis	2022-08-26/2022-08-26	65.829586	24.154412	370022.821	7303860.926	1000
boletus_edulis	Boletus edulis	2022-08-27/2022-08-27	61.000144	25.292518	407657.068	6764006.968	1
boletus_edulis	Boletus edulis	2017-09-02/2017-09-02	60.280309	25.19778	400336.293	6683990.664	1
boletus_edulis	Boletus edulis	2022-08-31T13:44/2022-08-31	62.043385	26.144327	455246.846	6879308.484	1
boletus_edulis	Boletus edulis	2022-08-30/2022-08-30	66.8706	25.8498	449584.393	7417420.458	1
boletus_edulis	Boletus edulis	2022-09-03T09:52/2022-09-03	66.502346	25.797563	446503.809	7376419.612	1
boletus_edulis	Boletus edulis	2022-09-03/2022-09-03	64.755416	26.201165	461986.304	7181436.327	1000
boletus_edulis	Boletus edulis	2022-09-06/2022-09-06	61.003516	25.211222	403271.467	6764499.8	1
boletus_edulis	Boletus edulis	2022-09-10T12:28/2022-09-10	62.58826	26.63525	481264.827	6939768.639	1
boletus_edulis	Boletus edulis	2022-09-12/2022-09-12	63.772534	26.064626	453878.521	7072005.127	1
boletus_edulis	Boletus edulis	2022-09-12/2022-09-12	60.593233	21.389081	192910.685	6730595.85	10
boletus_edulis	Boletus edulis	2022-09-19T17:26/2022-09-19T19:16	60.208165	22.953144	275789.776	6681470.305	1
boletus_edulis	Boletus edulis	2022-09-20T17:33/2022-09-20T17:58	60.448746	23.120342	286622.79	6707676.719	1
boletus_edulis	Boletus edulis	2022-09-25T16:31/2022-09-25T17:36	60.451541	23.083952	284641.489	6708106.173	1
boletus_edulis	Boletus edulis	2022-09-16/2022-09-16	63.088271	21.680592	231600.312	7006545.443	1
boletus_edulis	Boletus edulis	2022-09-20/2022-09-20	60.429616	22.515348	253236.224	6707663.975	100
boletus_edulis	Boletus edulis	2022-10-16T14:35/2022-10-16	60.646751	27.224672	512286.265	6723462.91	1
boletus_edulis	Boletus edulis	2022-10-23T17:26/2022-10-23T18:25	60.379522	23.170481	288929.984	6699814.245	1
boletus_edulis	Boletus edulis	2018-08-27/2018-08-27	67.115611	28.313494	556995.965	7444870.113	1
boletus_edulis	Boletus edulis	2022-10-24T13:30/2022-10-24	60.656998	27.122239	506682.565	6724589.426	1
boletus_edulis	Boletus edulis	2022-08-03/2022-08-03	68.057221	24.06401	377603.311	7552153.557	1000
boletus_edulis	Boletus edulis	2022-08-19/2022-08-19	65.007418	25.489756	428806.986	7210131.791	100
boletus_edulis	Boletus edulis	2017-09-10/2017-09-10	60.563483	24.740057	376111.973	6716295.965	1000
boletus_edulis	Boletus edulis	2017-09-14/2017-09-14	61.786028	29.31203	621927.984	6852512.022	1
boletus_edulis	Boletus edulis	2017-09-14/2017-09-14	62.101149	30.110964	662358.533	6889345.173	1000
boletus_edulis	Boletus edulis	2018-09-16/2018-09-16	60.16805	24.826215	379381.376	6672112.047	1000
boletus_edulis	Boletus edulis	2023-07-09/2023-07-09	61.201037	26.088494	451013.421	6785521.573	1000
boletus_edulis	Boletus edulis	2023-07-10/2023-07-10	61.011399	25.652626	427155.826	6764806.274	1
boletus_edulis	Boletus edulis	2017-09-23/2017-09-23	62.547246	30.060714	657386.016	6938877.955	1
boletus_edulis	Boletus edulis	2023-07-13T18:38/2023-07-13	62.318121	26.347633	466188.01	6909790.426	1
boletus_edulis	Boletus edulis	2023-07-25/2023-07-25	61.413439	29.176865	616189.06	6810777.963	1000
boletus_edulis	Boletus edulis	2023-07-20T11:19/2023-07-20	61.468413	23.814528	330301.465	6819109.15	1
boletus_edulis	Boletus edulis	2023-07-21/2023-07-21	61.658626	23.460769	312619.371	6841247.712	1000
boletus_edulis	Boletus edulis	2023-07-23/2023-07-23	61.659401	23.477275	313497.329	6841286.526	1000
boletus_edulis	Boletus edulis	2023-07-23/2023-07-23	61.659401	23.477275	313497.329	6841286.526	1000
boletus_edulis	Boletus edulis	2023-07-20T13:05/2023-07-20	60.728732	27.3875	521136.666	6732635.251	1
boletus_edulis	Boletus edulis	2023-07-30/2023-07-30	60.904357	25.243076	404697.59	6753411.216	1
boletus_edulis	Boletus edulis	2009-09-02/2009-09-02	62.870753	28.468026	574683.053	6972040.589	1000
boletus_edulis	Boletus edulis	2023-08-08/2023-08-08	63.090015	25.703287	434523.795	6996279.224	100
boletus_edulis	Boletus edulis	2023-08-09/2023-08-09	62.099776	25.623492	428142.021	6886058.274	1000
boletus_edulis	Boletus edulis	2023-08-03T19:24/2023-08-03T20:09	60.4738	23.088829	285056.769	6710566.36	1
boletus_edulis	Boletus edulis	2023-08-03/2023-08-03	66.52803	25.574278	436636.531	7379490.961	1
boletus_edulis	Boletus edulis	2023-08-04T18:29/2023-08-04	61.337894	23.511977	313416.852	6805410.145	10
boletus_edulis	Boletus edulis	2023-08-05T15:06/2023-08-05T16:25	60.431868	23.018466	280910.627	6706133.893	1
boletus_edulis	Boletus edulis	2023-08-05/2023-08-05	60.213593	24.682613	371593.367	6677453.096	1000
boletus_edulis	Boletus edulis	2023-08-06/2023-08-06	61.659066	23.460997	312634.099	6841296.018	1
boletus_edulis	Boletus edulis	2022-10-29/2022-10-30	59.830302	23.033883	277735.133	6639167.29	1000
boletus_edulis	Boletus edulis	2023-08-07/2023-08-07	66.618004	26.177655	463582.825	7389037.178	1
boletus_edulis	Boletus edulis	2023-08-05/2023-08-05	60.447203	23.071085	283905.622	6707665.785	1000
boletus_edulis	Boletus edulis	2023-08-09T11:25/2023-08-09	61.092985	28.198156	564611.245	6773735.94	1
boletus_edulis	Boletus edulis	2023-08-10T08:55/2023-08-10	62.043428	26.142186	455134.936	6879314.753	1
boletus_edulis	Boletus edulis	2023-08-10T16:31/2023-08-10T17:52	60.334332	23.216414	291170.799	6694640.552	1
boletus_edulis	Boletus edulis	2022-09-03/2022-09-03	60.282897	24.50457	362022.934	6685527.604	1000
boletus_edulis	Boletus edulis	2023-08-11/2023-08-11	60.296346	24.520487	362959.043	6686991.547	1000
boletus_edulis	Boletus edulis	2023-08-11/2023-08-11	60.318559	24.525797	363345.248	6689453.276	1000
boletus_edulis	Boletus edulis	2023-08-13/2023-08-17	63.114006	29.777003	640081.049	7001320.142	1
boletus_edulis	Boletus edulis	2023-08-15T14:00/2023-08-15T16:11	60.428938	23.062149	283292.874	6705663.36	1
boletus_edulis	Boletus edulis	2023-08-05/2023-08-05	63.038242	21.610269	227590.584	7001281.921	1
boletus_edulis	Boletus edulis	2023-08-17T13:42/2023-08-17T19:09	60.354848	23.563236	310419.924	6695874.621	1
boletus_edulis	Boletus edulis	2023-08-08/2023-08-08	63.037947	21.611103	227629.907	7001245.6	1
boletus_edulis	Boletus edulis	2023-08-19/2023-08-19	60.317297	24.523639	363220.817	6689317.265	1000
boletus_edulis	Boletus edulis	2023-08-11/2023-08-11	63.042672	21.596258	226925.182	7001833.729	1
boletus_edulis	Boletus edulis	2023-08-20T14:42/2023-08-20	61.468642	23.815046	330330.291	6819133.289	1
boletus_edulis	Boletus edulis	2023-08-20T13:27/2023-08-20	61.472553	23.804857	329809.154	6819595.139	1
boletus_edulis	Boletus edulis	2023-08-20T13:53/2023-08-20	61.468453	23.811403	330135.299	6819121.741	1
boletus_edulis	Boletus edulis	2023-08-20/2023-08-20	60.213593	24.682613	371593.367	6677453.096	1000
boletus_edulis	Boletus edulis	2023-08-21T14:51/2023-08-21T17:27	60.252728	22.967983	276914.507	6686376.778	1
boletus_edulis	Boletus edulis	2023-08-22T11:08/2023-08-22T11:13	60.516893	23.202933	291599.61	6714993.152	1
boletus_edulis	Boletus edulis	2023-07-18/2023-07-18	61.507462	23.871677	333553.012	6823307.948	1
boletus_edulis	Boletus edulis	2023-08-22/2023-08-22	63.1278	30.614411	682206.83	7004957.366	1000
boletus_edulis	Boletus edulis	2023-08-24T19:07/2023-08-24	60.22299	24.924968	385052.033	6678052.452	10
boletus_edulis	Boletus edulis	2023-08-26T15:01/2023-08-26	62.05457	23.942841	340203.314	6884026.677	1
boletus_edulis	Boletus edulis	2023-08-27/2023-08-27	60.213593	24.682613	371593.367	6677453.096	1000
boletus_edulis	Boletus edulis	2023-08-28/2023-08-28	66.5786	25.65922	440532.15	7385043.384	1
boletus_edulis	Boletus edulis	2023-09-04T15:07/2023-09-04T15:07	61.446848	23.045146	289200.738	6818955.045	100
boletus_edulis	Boletus edulis	2023-09-04/2023-09-04	60.59217	26.625063	479461.827	6717421.322	1000
boletus_edulis	Boletus edulis	2023-09-05/2023-09-05	61.770656	23.06152	292254.594	6854925.931	1
boletus_edulis	Boletus edulis	2023-09-05T12:17/2023-09-05T12:17	61.77124	23.060305	292194.504	6854994.787	1
boletus_edulis	Boletus edulis	2023-09-01/2023-09-01	60.317297	24.523639	363220.817	6689317.265	1000
boletus_edulis	Boletus edulis	2023-09-06T13:51/2023-09-06T14:18	60.209927	25.03622	391170.383	6676409.468	100
boletus_edulis	Boletus edulis	2023-09-08T12:28/2023-09-08T13:08	61.636017	23.193709	298343.938	6839530.411	1
boletus_edulis	Boletus edulis	2023-09-08T15:14/2023-09-08T15:15	61.406005	22.989317	285947.834	6814593.358	1
boletus_edulis	Boletus edulis	2023-09-08/2023-09-08	61.427472	23.03309	288427.408	6816838.577	1000
boletus_edulis	Boletus edulis	2023-09-09T10:00/2023-09-09	61.464082	23.811781	330131.618	6818634.271	1
boletus_edulis	Boletus edulis	2023-09-09T10:55/2023-09-09	61.466211	23.81125	330114.94	6818872.609	1
boletus_edulis	Boletus edulis	2023-09-09T17:36/2023-09-09T19:12	60.194828	25.012357	389797.571	6674767.97	1
boletus_edulis	Boletus edulis	2023-09-10/2023-09-10	61.707329	25.290841	409628.713	6842764.017	1000
boletus_edulis	Boletus edulis	2023-09-08/2023-09-08	62.200425	30.288265	671044.849	6900851.469	1
boletus_edulis	Boletus edulis	2023-09-11/2023-09-11	60.542275	24.483829	361979.874	6714445.05	1000
boletus_edulis	Boletus edulis	2023-09-16T15:39/2023-09-16T16:57	60.473312	23.088325	285025.863	6710513.721	100
boletus_edulis	Boletus edulis	2023-09-16T16:20/2023-09-16T18:41	60.018451	23.786548	320907.921	6657817.93	1000
boletus_edulis	Boletus edulis	2023-09-14/2023-09-14	60.070232	23.858483	325188.986	6663387.67	1000
boletus_edulis	Boletus edulis	2023-09-15/2023-09-15	59.989571	24.436611	356998.94	6653020.472	1000
boletus_edulis	Boletus edulis	2023-09-17T15:57/2023-09-17T16:26	60.066434	23.678288	315146.197	6663455.426	1000
boletus_edulis	Boletus edulis	2023-09-17/2023-09-17	59.993774	24.437295	357055.217	6653486.838	1000
boletus_edulis	Boletus edulis	2023-09-20T17:42/2023-09-20T18:27	59.819103	22.909158	270674.214	6638346.917	1000
boletus_edulis	Boletus edulis	2023-09-21/2023-09-21	60.270994	23.39844	300825.216	6687030.512	100
boletus_edulis	Boletus edulis	2023-09-24T15:32/2023-09-24T16:36	60.4369	24.31486	352236.033	6703081.865	1000
boletus_edulis	Boletus edulis	2023-09-25T10:18/2023-09-25T13:52	60.101402	25.054803	391844.071	6664296.02	1000
boletus_edulis	Boletus edulis	2023-09-26/2023-09-26	60.677968	24.422468	359207.66	6729680.655	1
boletus_edulis	Boletus edulis	2023-08-26/2023-08-26	60.672015	24.396221	357748.209	6729074.509	1000
boletus_edulis	Boletus edulis	2023-08-30/2023-08-30	63.08392	21.672952	231175.277	7006093.874	10
boletus_edulis	Boletus edulis	2017-09-26/2017-09-26	61.692985	24.354955	360094.991	6842823.046	1
boletus_edulis	Boletus edulis	2023-09-05/2023-09-05	63.083248	21.627447	228876.614	7006210.611	10
